refl,tran
0.033354226875,0.012204704000606062
0.03318707618749999,0.013622050787878787
0.033442406875000004,0.012087347515151517
0.034084016875000005,0.019942910781818174
0.03458376125,0.015157710181818176
0.03462896750000004,0.01642998363636363
0.034706693749999976,0.017238991842424244
0.03483074875000001,0.01507961290909092
0.035118400625000004,0.010918643878787876
0.03550572500000001,0.012184272848484851
0.03569424375000001,0.012530313521212125
0.035708068750000016,0.012504970666666664
0.03565020625000002,0.012289572000000004
0.036018162500000006,0.011815310642424246
0.03632901874999999,0.011735082121212125
0.036536443749999994,0.011806510484848484
0.03685750625,0.012099428848484845
0.03731156249999999,0.01278121963636364
0.03747531250000003,0.01260821027878788
0.03732835624999999,0.011864251569696968
0.03756136250000001,0.01154863254545455
0.03784968750000002,0.011596554205454548
0.03803216250000001,0.011864090178787885
0.0382500125,0.012237155103030304
0.038545131249999996,0.012321481090909095
0.03880245000000001,0.012363586363636363
0.039011556249999996,0.012401533503030304
0.03908236875000003,0.012477144181818181
0.03917774375000001,0.013031812909090912
0.039405143749999975,0.01354825993939394
0.03961206875000001,0.013290543575757569
0.039704318749999995,0.013781784909090907
0.03975715624999998,0.013989815690909096
0.039764387500000005,0.014112034121212121
0.03965888749999998,0.01430941327272727
0.039651456250000015,0.014457645636363632
0.039748525000000014,0.014807162751515144
0.03984583125000002,0.015286004181818186
0.03988799999999999,0.01574535303030303
0.03994684375,0.016213124509090897
0.04001086250000001,0.016734530606060612
0.03997763124999999,0.01724744333333334
0.03997879375,0.017662763612121213
0.04012225625000002,0.018030086545454554
0.040284187499999985,0.01828095154545455
0.04040355,0.018413859575757564
0.04050511249999999,0.01887805860606062
0.04055550624999999,0.019288660969696975
0.04053976875,0.019590285151515154
0.04048596250000001,0.019943293393939392
0.04059255625000001,0.02008157206060607
0.04069531249999998,0.020304578242424237
0.040740018750000016,0.02057397454545454
0.040856775,0.020910975090909095
0.04092184375,0.021245688515151514
0.04093693124999999,0.02159401781818181
0.04094093125,0.021715688181818175
0.040955006250000016,0.02199176993939395
0.04103621875000001,0.022291103818181817
0.04110350625,0.022534335636363645
0.041118537499999996,0.022803615090909102
0.041147268750000014,0.023021820848484857
0.041159025,0.02323605206060606
0.041182224999999975,0.023513408909090903
0.04118466250000001,0.023749316363636364
0.041175668750000005,0.023954801878787894
0.04116757500000002,0.024150671575757572
0.04117212500000001,0.02433433303030303
0.041176718750000015,0.024553204000000012
0.041205612499999995,0.024801162000000015
0.041255793750000005,0.02501468254545455
0.04126403124999999,0.02516230624242427
0.041210125,0.025347529454545457
0.041121331250000004,0.02556242848484849
0.04105929999999998,0.025747537696969688
0.04105041874999999,0.0259699430909091
0.041057168750000005,0.026220791575757588
0.041084981249999986,0.026508528181818203
0.04113908750000001,0.02684982176969695
0.04115259375000001,0.02716759039393938
0.04111623750000001,0.02753482327272726
0.041099368750000025,0.027964680060606054
0.041160431250000004,0.028455864606060602
0.04124653749999998,0.029021201090909075
0.04135109375,0.029625878606060616
0.041476331250000005,0.030310725939393924
0.04161576875,0.031128449363636387
0.04177448125,0.03204158193939395
0.041974199999999975,0.03303179175757575
0.04221982499999999,0.03410791599999998
0.04252854374999998,0.03531085272727271
0.042908768750000006,0.03663259212121211
0.04333789374999998,0.038082814545454556
0.04380113124999998,0.039670221818181806
0.042527593749999974,0.02972573527272729
0.04265061875,0.03022823703030302
0.04275533749999999,0.030818296060606067
0.04287997499999998,0.03149227884848485
0.042970843750000015,0.032233989696969674
0.043109837499999984,0.03309522363636363
0.04332315625000003,0.03403460242424241
0.043533206250000005,0.0350705781818182
0.043709156250000006,0.03620850848484848
0.04386968749999996,0.03747974181818181
0.04408816875000001,0.038852982424242434
0.04446389375000001,0.04032360363636366
0.04488581249999999,0.04197550666666667
0.045349274999999994,0.04378870424242424
0.045924131250000014,0.045727776363636397
0.04656615624999999,0.04781160303030302
0.04723253124999999,0.050018860606060596
0.04796612499999999,0.052345840000000005
0.04882138749999998,0.05490236787878788
0.04976310000000002,0.05763264303030304
0.05082416250000003,0.06051366060606065
0.0520213875,0.06361409090909094
0.05331358125,0.0668774121212121
0.05469380625000002,0.07028022424242425
0.056219162499999996,0.0738705090909091
0.057889356250000024,0.07764508484848488
0.05975806249999999,0.08158144848484848
0.0617387,0.08561497575757578
0.0637873375,0.08975006060606054
0.06600753750000003,0.0939906606060606
0.06831378125000002,0.09832303030303027
0.07072190000000002,0.10272729090909093
0.07322227499999999,0.10718639393939394
0.07579290000000001,0.11160033939393936
0.07840475625,0.11599526060606061
0.0810650375,0.12039821818181816
0.08371667500000002,0.12470046060606063
0.08630793749999999,0.12889686666666664
0.08887592500000005,0.13301074545454553
0.09149905,0.13698581818181815
0.09412923124999997,0.1407633151515151
0.09663718750000003,0.14438364848484847
0.09901489374999997,0.14784232121212118
0.10124376875,0.1510604787878788
0.10334174374999998,0.15405976363636373
0.10534884999999994,0.15685476363636372
0.10723002499999998,0.1594537393939394
0.10899063750000007,0.16184592121212124
0.11060704374999994,0.16405603030303031
0.1120600625,0.16606364848484845
0.11338770624999998,0.1678538242424243
0.11459125000000003,0.16952465454545448
0.11568078125000007,0.17105438181818183
0.11669181249999998,0.1724157757575758
0.11766963124999999,0.1736881454545454
0.11857431249999999,0.1748983515151516
0.11939330625000003,0.1760152060606061
0.12014286875000006,0.17705227272727275
0.12084281250000002,0.17805551515151524
0.12150193750000005,0.17898826060606066
0.12212401250000002,0.17984435757575756
0.12270672500000002,0.18062109696969703
0.12319529999999997,0.18134227272727274
0.12360396249999997,0.18200606666666674
0.12395964374999997,0.18260690909090907
0.12428266875000002,0.18314820606060603
0.12452099999999999,0.1835804666666667
0.12467147500000002,0.18390491515151516
0.12475231249999996,0.1841426545454546
0.12476780000000003,0.18425967272727278
0.12465625624999994,0.18424820606060613
0.12440235624999998,0.18409975151515143
0.12406344999999992,0.18382379393939385
0.12360250624999991,0.18338504848484843
0.12304033749999996,0.18277007878787876
0.12237595624999995,0.18199377575757572
0.1215604312499999,0.1810701939393939
0.12062832499999995,0.1799935272727273
0.11958091874999996,0.17875984242424248
0.11843698124999998,0.17739871515151523
0.11724707499999995,0.17593155757575762
0.11599676875000005,0.1743600848484848
0.11468876250000001,0.17273650303030297
0.11334951874999996,0.1710485757575758
0.11201354375000001,0.16932393939393944
0.11066878749999998,0.16759159999999992
0.10932723124999996,0.16583913333333333
0.10802577500000002,0.1640961818181818
0.10676983125000009,0.16235744848484845
0.10554677500000002,0.16064366666666668
0.10436379375000002,0.15899800606060607
0.10323543750000001,0.1574180181818182
0.10217791875000004,0.1559092606060606
0.10118470625,0.15448857575757577
0.10025126875000005,0.15314518181818176
0.09940776249999997,0.1518764363636364
0.09863306875000002,0.15068864242424237
0.09793250625000002,0.14959284848484838
0.09730561875,0.14860447272727279
0.09673825,0.14773524848484854
0.09622156249999998,0.14694139393939404
0.0957679,0.14621447878787877
0.09537947499999996,0.1455545454545455
0.09503688125000002,0.14493510303030302
0.09471996249999999,0.1443801878787879
0.09442311874999998,0.1439136727272727
0.09415633125000002,0.14348704848484847
0.0939271125,0.14308429696969693
0.09372213124999998,0.14270576969696966
0.09354143125000002,0.1423582424242425
0.09335806874999995,0.1420279454545455
0.09315116874999999,0.1417003575757576
0.09295315000000001,0.14138810909090913
0.09278121875,0.14103350303030301
0.0926024,0.14066524242424236
0.09237971875000002,0.14027839393939398
0.09213544374999998,0.13983707878787882
0.09187808125000005,0.13935809696969695
0.09158410000000003,0.13880755757575755
0.09124660624999996,0.13819501818181823
0.09087210625000003,0.13753421818181819
0.09045045,0.13681329090909086
0.08998431874999999,0.13601398787878777
0.08948476875000003,0.1351497393939394
0.08897201250000002,0.13423554545454536
0.08845768125000003,0.13327719393939394
0.08791413750000004,0.13228734545454543
0.08735995,0.13128627272727267
0.08679248125000001,0.130296
0.08623598125000001,0.12931765454545455
0.08571765000000005,0.12834621818181818
0.08523566875000001,0.12741668484848487
0.08477759374999999,0.1265435636363636
0.08434283124999999,0.12574352121212118
0.08394265624999996,0.12502976969696966
0.08361444999999997,0.12438938787878791
0.08335059375,0.12383169696969697
0.083139625,0.12336453939393942
0.08297246874999997,0.12296750909090907
0.08283528750000003,0.12264518181818175
0.08273277500000001,0.12240478787878784
0.08265660000000004,0.12221078787878786
0.08259023125,0.12201073939393939
0.08252788124999998,0.12182450909090906
0.08244989375000003,0.12164951515151513
0.0823510875,0.12140318787878779
0.08221526875,0.12105816969696968
0.08204363749999996,0.1206210545454545
0.08181683750000003,0.12006275757575759
0.08151941250000003,0.11938296969696977
0.08116611875000004,0.1185614545454546
0.08074258125000001,0.11757789696969695
0.08025822499999999,0.11643228484848489
0.07974196249999996,0.11515294545454542
0.07919160000000003,0.1137819696969697
0.07859695624999997,0.11230349090909088
0.07795843125,0.11074266666666666
0.07729883749999998,0.1091392484848485
0.07662722499999998,0.10750799393939398
0.07597510624999998,0.10586127272727273
0.07534510000000001,0.10423031515151515
0.07471754374999998,0.10262670909090907
0.07409311249999997,0.10105376363636365
0.07348393125000004,0.0995160848484849
0.07291200625000001,0.09800999393939397
0.07238028124999996,0.09653472121212121
0.07185423125000001,0.09509157575757574
0.07133501249999998,0.09365999393939392
0.07084558749999999,0.09223303636363636
0.07036365624999999,0.09081616363636362
0.06988001874999997,0.08939607272727272
0.06938323125000002,0.08794652121212124
0.06890428124999998,0.08646126666666672
0.06843846249999999,0.08496202424242424
0.06795354374999998,0.08341330909090913
0.06744997500000001,0.08179643030303031
0.06694841874999999,0.08013618181818181
0.06646812499999998,0.07845781818181818
0.06599421250000001,0.07675644848484849
0.06553403124999999,0.07502697575757575
0.06512399374999998,0.0733032909090909
0.06475742499999998,0.07162063030303033
0.06443870000000003,0.06998919393939393
0.06418335625,0.06843279393939392
0.06396881875,0.06697433454545453
0.06380186874999998,0.06560845636363638
0.06372763750000002,0.06437300545454545
0.063752875,0.06332245757575758
0.06386190625,0.062466124848484864
0.06406225625,0.061816046060606054
0.06434938124999998,0.06142730424242425
0.06470376875000003,0.06133109393939395
0.06513927500000001,0.061574067878787865
0.06567901250000001,0.06220718848484847
0.06633093125000003,0.06325332848484849
0.06710986875000004,0.06477613696969699
0.06803400000000001,0.06684281575757578
0.06911592499999997,0.06947525818181818
0.07040986875000002,0.07272703636363635
0.07194540624999998,0.0766373696969697
0.07377758125,0.08122363030303029
0.07593785,0.08650449090909086
0.07848878124999996,0.09249560606060604
0.08143797500000002,0.0991961272727273
0.08479810625000003,0.10658001212121211
0.08862833749999999,0.11461865454545452
0.09295471250000001,0.12328199393939394
0.0977691125,0.13250624848484852
0.10305766249999997,0.14221720000000004
0.10880701875000003,0.15233436969696967
0.11500501874999995,0.16278133939393935
0.12162740625000001,0.173471509090909
0.12860501250000006,0.1842983030303031
0.13591635625,0.19518130303030307
0.14353511250000006,0.20603832121212132
0.15143282500000005,0.21679000606060614
0.15955420625000002,0.22739630303030303
0.16781223750000002,0.23779806060606057
0.17616401249999988,0.24792818181818183
0.18457375,0.25776436363636357
0.19300062499999998,0.2672996969696969
0.20139349999999995,0.2765087272727274
0.2097034374999999,0.28540133333333345
0.21791550000000015,0.29397987878787885
0.2260044375000001,0.30223496969696984
0.23396881250000004,0.3102024242424241
0.24181843750000004,0.31792066666666674
0.249498125,0.3253504848484849
0.257054625,0.33255399999999985
0.2644836875,0.3395095757575758
0.27181318749999994,0.3462709696969698
0.27902087499999995,0.3528481818181818
0.28613143750000003,0.35925581818181823
0.293125875,0.3654969696969698
0.2999849999999999,0.37155806060606056
0.30672443750000006,0.377451090909091
0.3133321875000001,0.3831769696969698
0.3197965625,0.3887190909090909
0.32609612500000007,0.39407466666666674
0.3322185625000001,0.3992401212121213
0.338167,0.40422078787878785
0.3439321249999999,0.4090091515151513
0.34947412499999997,0.4135945454545454
0.3548074375,0.4179809696969697
0.35993506249999985,0.42216357575757596
0.36484406249999984,0.4261378787878785
0.3695193125,0.4299230303030301
0.37395999999999996,0.4335095757575757
0.3781715000000002,0.43689327272727263
0.3821372500000003,0.44005915151515157
0.385888375,0.4430525454545456
0.3893956875000003,0.4458642424242422
0.3926735000000002,0.4485060606060605
0.39575493749999974,0.4509867878787881
0.3985883749999998,0.45325854545454547
0.40120625,0.4553578181818186
0.40362500000000007,0.45730715151515194
0.4058243749999998,0.45907975757575764
0.4078521874999999,0.46071824242424236
0.4097053125,0.4622196969696969
0.41140606250000006,0.46361515151515165
0.4129354375,0.4648726666666667
0.41431081249999996,0.4660195757575758
0.4155373749999998,0.46705739393939394
0.41662462499999986,0.4679890303030302
0.4175913749999999,0.46883175757575785
0.418456625,0.46958600000000034
0.41921656250000006,0.4702652727272729
0.4198731874999999,0.47087981818181845
0.4204403124999998,0.47142890909090945
0.42092637499999996,0.47191503030303045
0.4213541874999998,0.47235042424242435
0.42171724999999965,0.47273818181818184
0.4220209375,0.47308006060606056
0.42227981249999996,0.4733873333333334
0.42249806250000005,0.47366606060606076
0.42268037499999994,0.47391787878787894
0.42283124999999994,0.4741418181818181
0.4229325625000002,0.4743208484848485
0.42302312499999983,0.47450945454545457
0.42310900000000007,0.4747091515151516
0.42316393750000003,0.47487587878787874
0.4232131875000002,0.47502660606060604
0.42324006249999996,0.4751584848484848
0.4232203124999999,0.4752494545454545
0.4232106875,0.4753548484848487
0.42319581250000005,0.4754635151515152
0.42317793749999993,0.47556521212121206
0.423162375,0.4756621818181815
0.42315249999999993,0.4757612727272724
0.42313362500000007,0.4758521818181815
0.42310956249999976,0.4759455151515151
0.4230887499999999,0.47605048484848456
0.4230655624999999,0.4761598787878787
0.4230470625000001,0.4762684242424244
0.4230412499999999,0.47637333333333365
0.4230421250000001,0.4764798181818182
0.42303375,0.47659581818181823
0.4230241250000001,0.4767098787878791
0.42301406249999995,0.4768232727272727
0.42301206249999995,0.4769406060606061
0.42302300000000004,0.47705624242424255
0.42302937500000015,0.4771713333333333
0.42304781249999995,0.47731333333333337
0.42305837499999993,0.4774505454545457
0.4230527500000001,0.47756103030303043
0.4230509375000002,0.47767181818181825
0.42302431249999994,0.4777663636363636
0.423024,0.4778857575757577
0.4230444375000002,0.4780338787878789
0.42304762500000004,0.4781592727272726
0.42305687500000005,0.4782778181818182
0.4230617499999999,0.47839078787878747
0.4230580625000001,0.478508606060606
0.42305543749999985,0.47863454545454526
0.42306218750000024,0.47876606060606075
0.42305737499999996,0.47889490909090915
0.42305706249999997,0.4790196969696968
0.4230735,0.4791450909090907
0.42308856250000026,0.47927624242424277
0.42309287500000003,0.4794018181818186
0.4230965624999999,0.4795262424242425
0.42310218749999995,0.4796559393939396
0.4231094999999997,0.4797862424242423
0.42312937500000014,0.47991509090909085
0.4231576875,0.4800439393939394
0.4231671875000001,0.48015545454545466
0.42318168750000024,0.4802968484848486
0.4232131874999999,0.4804581818181818
0.4232515,0.4806099393939395
0.4232885624999999,0.4807490909090909
0.42332006250000004,0.4808849696969694
0.423337875,0.4810188484848484
0.4233418125000002,0.4811423636363634
0.42330049999999986,0.48120533333333304
0.42327118750000003,0.4812713939393938
0.4232615625000003,0.48136351515151526
0.4232661875,0.4814732121212122
0.42329625000000004,0.48159569696969673
0.4232844374999999,0.48167442424242435
0.42327318750000015,0.4817532121212121
0.4232634999999999,0.4818300606060606
0.42324181250000015,0.48189484848484854
0.4232406249999999,0.4819955757575757
0.4232518124999999,0.48211084848484836
0.4232620625,0.4822061212121211
0.423237875,0.48226684848484885
0.4232420000000001,0.4823415757575756
0.4232774375000002,0.4824464848484849
0.42332256249999994,0.48258090909090917
0.42336199999999985,0.4827008484848483
0.42337681250000003,0.4828008484848487
0.42339624999999986,0.4829136363636364
0.42341012499999986,0.48300745454545474
0.4234459374999999,0.48310951515151507
0.42346456250000014,0.4832027878787878
0.42349231250000036,0.4833328484848484
0.42357837499999984,0.4835351515151514
0.4236482500000001,0.483691818181818
0.42370874999999986,0.48382618181818177
0.4238057499999998,0.4840184848484847
0.42383712500000004,0.4841664242424239
0.42382043749999976,0.48424478787878755
0.42380650000000014,0.48432218181818204
0.4237701249999997,0.48438484848484853
0.42378850000000023,0.4844945454545455
0.423778125,0.48458151515151515
0.42376618749999995,0.48467739393939396
0.4237651249999998,0.48477551515151535
0.4237593749999998,0.4848641818181819
0.4237746874999999,0.48497327272727325
0.4237923750000002,0.485081696969697
0.42380762500000024,0.48518703030303034
0.4238298750000002,0.4853236363636363
0.42384587500000015,0.48543448484848484
0.423853,0.48551654545454553
0.42384568750000007,0.4856048484848484
0.4238749375000001,0.4857326060606059
0.4239038749999998,0.48584369696969704
0.4239455624999999,0.48596024242424235
0.4239429374999998,0.48603830303030293
0.4239271874999996,0.48611224242424245
0.42393874999999986,0.48619969696969706
0.4239772499999999,0.4862962424242423
0.4240058750000001,0.4863982424242426
0.4240265000000002,0.4865086060606061
0.4240726875000001,0.4866489696969696
0.42411762500000005,0.48677193939393953
0.42413243750000007,0.4868429090909087
0.42415975,0.4869403636363635
0.4241743750000002,0.4870395151515154
0.4240872500000001,0.48703084848484873
0.4240324999999999,0.48705060606060613
0.4239981249999999,0.48712078787878765
0.4239621250000001,0.4871902424242425
0.4239708124999998,0.4872738787878791
0.4239545624999998,0.48734290909090894
0.4239738125000002,0.48744909090909105
0.423996875,0.4875575757575757
0.4239774999999999,0.48763242424242415
0.42396362499999996,0.4877134545454546
0.4239321874999999,0.4877949696969698
0.4238897500000002,0.48787696969696936
0.4238553125000001,0.48796357575757554
0.4238163750000001,0.48803084848484835
0.4237747500000002,0.48809963636363635
0.42373631250000016,0.488175515151515
0.4237080625000001,0.4882486060606059
0.42367874999999994,0.48830751515151516
0.42363693749999987,0.4883773333333333
0.4235810625,0.4884395757575754
0.4235834374999997,0.4885250303030303
0.42356475000000005,0.4885880000000003
0.423554375,0.48868933333333325
0.42351281249999995,0.48875921212121226
0.4235005625,0.48882903030303015
0.4234836875000001,0.4889002424242424
0.4234643125,0.488973212121212
0.42344681250000027,0.48904575757575774
0.42344856249999996,0.4891391515151515
0.42344181250000024,0.48920593939393947
0.42341331249999986,0.48926454545454545
0.423387625,0.48934157575757586
0.4233591875,0.4893964848484847
0.4233565625,0.4894555151515154
0.42337831250000024,0.4895148484848486
0.42337925,0.48956975757575777
0.42333537500000007,0.4896150303030303
0.423289125,0.489658181818182
0.4232421250000001,0.4896961212121209
0.4231998124999998,0.4897352727272726
0.4231475000000001,0.4897727878787879
0.4231283125,0.48981575757575746
0.4230984999999999,0.48984745454545475
0.42303612500000015,0.48986787878787913
0.42297818749999994,0.48990333333333347
0.4229232500000001,0.48993745454545456
0.4228918125000001,0.4899566666666666
0.4228593749999999,0.4899658181818182
0.4228004999999996,0.48998127272727277
0.42278443750000017,0.49001448484848487
0.4227779374999999,0.4900453939393935
0.42271468749999974,0.4900609090909091
0.4226535000000001,0.49010624242424233
0.4225995625,0.4901058181818183
0.4225546875,0.49011248484848513
0.42248943750000006,0.49014303030303064
0.4224044375,0.4901618181818179
0.42232325000000015,0.4901517575757576
0.42223187499999987,0.490131272727273
0.42209906250000007,0.49009187878787897
0.4219536875,0.49007248484848465
0.421805125,0.4900253333333331
0.42168656249999986,0.4899883636363635
0.42156543749999986,0.4899523636363638
0.4214294374999999,0.48988448484848485
0.4212613124999998,0.48979327272727263
0.42105349999999986,0.4897053333333332
0.4208887499999997,0.4896265454545452
0.42074418750000026,0.4895312727272728
0.4205733749999999,0.48939733333333335
0.42037331250000004,0.48925521212121226
0.4201968749999997,0.48911775757575743
0.42002325,0.48898696969696964
0.4198065000000001,0.48886527272727276
0.4195954999999999,0.48872309090909044
0.4193919999999999,0.48855836363636385
0.4191939999999999,0.48837727272727255
0.41897993749999995,0.48819460606060605
0.41874656250000025,0.48802145454545437
0.41856,0.4878619393939391
0.41837012499999987,0.4877717575757575
0.41814231249999995,0.48763466666666677
0.4180089999999998,0.4874720606060604
0.41791875,0.48732242424242395
0.4177639374999999,0.48726303030303025
0.4175528749999999,0.48716115151515144
0.4174034999999997,0.48703654545454544
0.41723056250000035,0.48695812121212123
0.41704725,0.4869173333333332
0.41694974999999995,0.4868713333333333
0.41685050000000007,0.48682393939393936
0.41674831249999994,0.48677981818181815
0.41671231250000007,0.4867801212121212
0.4167187500000001,0.4867792727272729
0.41665550000000007,0.4868238787878789
0.41658912500000006,0.4868914545454546
0.41656543749999997,0.4869456363636362
0.41660674999999997,0.4869251515151518
0.4166213749999998,0.4869467272727274
0.4165604374999997,0.48687387878787874
0.41653100000000015,0.48684109090909106
0.4165654999999998,0.4868435151515149
0.4165538125000001,0.48684278787878804
0.4164925624999999,0.4868736969696973
0.4165008750000001,0.4868592121212121
0.41652156249999994,0.4868763636363635
0.4165081249999999,0.4870882424242425
0.41657099999999997,0.48713072727272744
0.41656662499999975,0.48713666666666655
0.41653287499999997,0.48723351515151525
0.4165493749999998,0.48729575757575766
0.41656831250000004,0.48726248484848483
0.4166350624999998,0.48726303030303036
0.41662487499999984,0.48730557575757605
0.41656781249999997,0.48736278787878806
0.41653975,0.48735806060606035
0.4165587500000002,0.487391393939394
0.4165201874999999,0.487456303030303
0.41652806249999996,0.4874950909090909
0.4165731875000002,0.48751969696969694
0.4165697500000002,0.48757072727272716
0.41660700000000006,0.4876458787878789
0.4166855000000001,0.4877312727272727
0.416729875,0.48780909090909075
0.4167178749999999,0.48789890909090927
0.41677462499999984,0.4879541212121211
0.41686037499999984,0.4879722424242423
0.4169161874999999,0.4879833939393939
0.41693774999999994,0.488057515151515
0.4169773125,0.48806036363636346
0.4170668124999998,0.4881253333333334
0.41715468749999995,0.4882166060606063
0.4172278749999999,0.4883330909090911
0.4173461875,0.48849600000000004
0.4174918125000002,0.4886554545454547
0.41760224999999995,0.4888695757575756
0.4177064375,0.4890978787878787
0.4178394999999999,0.48910387878787864
0.4178663750000002,0.4892301818181815
0.41791881249999985,0.48942496969696964
0.41803218750000015,0.48954248484848456
0.41809968749999965,0.48966951515151497
0.4181724375,0.4898103636363637
0.41824875000000017,0.4899522424242426
0.4183109375,0.4900998787878787
0.4183474374999999,0.49024818181818186
0.41837518749999986,0.49039521212121195
0.4184071875,0.4905508484848483
0.4184449374999999,0.4907042424242426
0.41848899999999983,0.4908545454545454
0.41853918750000013,0.4910032727272724
0.418591,0.49114551515151483
0.418629,0.49128121212121223
0.41865756249999997,0.4914079999999996
0.4186901249999999,0.4915321818181814
0.41870499999999994,0.4916667272727272
0.41871481250000003,0.4917906666666668
0.4187326874999999,0.49190951515151526
0.41876612500000004,0.4920247878787876
0.4188127500000003,0.4921261212121214
0.41888468749999996,0.49221618181818166
0.41896393750000016,0.4923368484848484
0.4190399374999999,0.49247187878787885
0.4191096874999998,0.49260842424242396
0.4191653125000001,0.49275315151515153
0.4192102499999999,0.4928758787878789
0.4192483750000001,0.4929769696969698
0.41927168750000005,0.4930729696969697
0.4192990624999998,0.49316472727272737
0.41934274999999993,0.4932536969696968
0.4194012500000001,0.4933387878787878
0.4194683125000003,0.49342806060606076
0.41953337500000004,0.4935111515151519
0.41958206249999996,0.49358387878787885
0.41961281249999993,0.49365836363636356
0.41963775000000014,0.4937261818181822
0.4196805,0.49379563636363655
0.41972843750000005,0.49387030303030305
0.4197713125,0.49393878787878787
0.4198076249999999,0.49400369696969704
0.41983431250000003,0.4940667272727273
0.4198508750000001,0.4941367272727272
0.41986137499999987,0.49420278787878785
0.41986956250000007,0.4942571515151516
0.4198789374999999,0.4943138181818181
0.4198836249999999,0.49437969696969697
0.4198948749999999,0.4944356969696969
0.41991131249999986,0.49449678787878765
0.41992281249999985,0.4945723636363638
0.41993037499999974,0.49464357575757567
0.419929125,0.4947152121212122
0.41990443750000006,0.4947951515151515
0.4198722499999998,0.49486266666666656
0.4198446249999998,0.49492351515151517
0.4198200624999998,0.49498630303030305
0.41980799999999974,0.495036181818182
0.4198019375000001,0.49508175757575756
0.41979724999999996,0.4951334545454545
0.4197879375000001,0.49517599999999995
0.41977362499999993,0.49521496969696943
0.41976143749999995,0.49526024242424227
0.4197481875000001,0.49530248484848505
0.41972324999999977,0.49532757575757586
0.41969449999999997,0.49534909090909085
0.4196731875000002,0.49537703030303043
0.41965318750000014,0.4954072121212121
0.41963368749999985,0.4954448484848485
0.4196166249999999,0.49548478787878775
0.41959537499999994,0.49551951515151493
